
======================================================================
  Ensun.io FULL Scraper — FirmsLedger
======================================================================
  Slugs to process  : 8,535
  Already done      : 0 (skipped)
  Companies / cat   : 10
  Concurrency       : 3 parallel browsers
  Est. time         : ~189 minutes
======================================================================

  [    1/8535]   0.0%  –  chemicals-petrochemicals                  0 companies  (site: ?)
  [ 1401/8535]  16.4%  –  castings                                  0 companies  (site: ?)
  [ 1402/8535]  16.4%  –  sand-castings                             0 companies  (site: ?)
  [ 1403/8535]  16.4%  –  investment-castings                       0 companies  (site: ?)
  [ 1404/8535]  16.4%  –  die-castings                              0 companies  (site: ?)
  [ 1405/8535]  16.5%  –  gravity-castings                          0 companies  (site: ?)
  [ 1406/8535]  16.5%  –  forgings                                  0 companies  (site: ?)
  [ 1407/8535]  16.5%  –  open-die-forgings                         0 companies  (site: ?)
  [ 1408/8535]  16.5%  –  closed-die-forgings                       0 companies  (site: ?)
  [ 1409/8535]  16.5%  –  ring-forgings                             0 companies  (site: ?)
  [ 1410/8535]  16.5%  –  custom-forgings                           0 companies  (site: ?)
  [ 1411/8535]  16.5%  –  mining-equipment                          0 companies  (site: ?)
  [ 1412/8535]  16.5%  –  draglines                                 0 companies  (site: ?)
  [ 1413/8535]  16.6%  –  shuttle-cars                              0 companies  (site: ?)
  [ 1414/8535]  16.6%  –  lhds                                      0 companies  (site: ?)
  [ 1415/8535]  16.6%  –  rock-drills                               0 companies  (site: ?)
  [ 1416/8535]  16.6%  –  blasting-equipment                        0 companies  (site: ?)
  [ 1417/8535]  16.6%  –  drilling-rigs                             0 companies  (site: ?)
  [ 1418/8535]  16.6%  –  oil-rigs                                  0 companies  (site: ?)
  [ 1419/8535]  16.6%  –  water-well-drills                         0 companies  (site: ?)
  [ 1420/8535]  16.6%  –  core-drills                               0 companies  (site: ?)
  [ 1421/8535]  16.6%  –  dth-hammers                               0 companies  (site: ?)
  [ 1422/8535]  16.7%  –  ball-mills                                0 companies  (site: ?)
  [ 1423/8535]  16.7%  –  mineral-processing                        0 companies  (site: ?)
  [ 1424/8535]  16.7%  –  sag-mills                                 0 companies  (site: ?)
  [ 1425/8535]  16.7%  –  flotation-cells                           0 companies  (site: ?)
  [ 1426/8535]  16.7%  –  gravity-separators                        0 companies  (site: ?)
  [ 1427/8535]  16.7%  –  metal-scrap                               0 companies  (site: ?)
  [ 1428/8535]  16.7%  –  steel-scrap                               0 companies  (site: ?)
  [ 1429/8535]  16.7%  –  copper-scrap                              0 companies  (site: ?)
  [ 1430/8535]  16.8%  –  aluminum-scrap                            0 companies  (site: ?)
  [ 1431/8535]  16.8%  –  brass-scrap                               0 companies  (site: ?)
  [ 1432/8535]  16.8%  –  pipes-tubes                               0 companies  (site: ?)
  [ 1433/8535]  16.8%  –  seamless-pipes                            0 companies  (site: ?)
  [ 1434/8535]  16.8%  –  welded-pipes                              0 companies  (site: ?)
  [ 1435/8535]  16.8%  –  erw-pipes                                 0 companies  (site: ?)
  [ 1436/8535]  16.8%  –  lsaw-pipes                                0 companies  (site: ?)
  [ 1437/8535]  16.8%  –  api-pipes                                 0 companies  (site: ?)
  [ 1438/8535]  16.8%  –  boiler-tubes                              0 companies  (site: ?)
  [ 1439/8535]  16.9%  –  flanges                                   0 companies  (site: ?)
  [ 1440/8535]  16.9%  –  elbows                                    0 companies  (site: ?)
  [ 1441/8535]  16.9%  –  tees                                      0 companies  (site: ?)
  [ 1442/8535]  16.9%  –  reducers                                  0 companies  (site: ?)
  [ 1443/8535]  16.9%  –  pipe-fittings                             0 companies  (site: ?)
  [ 1444/8535]  16.9%  –  forged-fittings                           0 companies  (site: ?)
  [ 1445/8535]  16.9%  –  wire-rods                                 0 companies  (site: ?)
  [ 1446/8535]  16.9%  ✓  wire-drawing                              10 companies  (site: 100)
  [ 1447/8535]  17.0%  ✓  wire-mesh                                 10 companies  (site: 100)
  [ 1448/8535]  17.0%  –  chain-link-fencing                        0 companies  (site: ?)
  [ 1449/8535]  17.0%  ✓  barbed-wire                               10 companies  (site: 7707)
  [ 1450/8535]  17.0%  –  metal-powders                             0 companies  (site: ?)
  [ 1451/8535]  17.0%  ✓  iron-powder                               10 companies  (site: ?)
  [ 1452/8535]  17.0%  –  copper-powder                             0 companies  (site: ?)
  [ 1453/8535]  17.0%  ✓  aluminum-powder                           10 companies  (site: 6168)
  [ 1454/8535]  17.0%  –  titanium-powder                           0 companies  (site: ?)
  [ 1455/8535]  17.0%  ✓  sintering                                 10 companies  (site: 100)
  [ 1456/8535]  17.1%  –  rare-earth-metals                         0 companies  (site: ?)
  [ 1457/8535]  17.1%  ✓  lithium                                   10 companies  (site: 100)
  [ 1458/8535]  17.1%  ✓  neodymium                                 10 companies  (site: 100)
  [ 1459/8535]  17.1%  –  dysprosium                                0 companies  (site: ?)
  [ 1460/8535]  17.1%  ✓  cobalt                                    10 companies  (site: 100)
  [ 1461/8535]  17.1%  ✓  solar-energy                              10 companies  (site: 100)
  [ 1462/8535]  17.1%  –  ree-processing                            0 companies  (site: ?)
  [ 1463/8535]  17.1%  –  ground-mount-solar                        0 companies  (site: ?)
  [ 1464/8535]  17.2%  –  solar-farms                               0 companies  (site: ?)
  [ 1465/8535]  17.2%  ✓  concentrated-solar-power                  10 companies  (site: 100)
  [ 1466/8535]  17.2%  ✓  wind-energy                               10 companies  (site: 100)
  [ 1467/8535]  17.2%  –  onshore-wind                              0 companies  (site: ?)
  [ 1468/8535]  17.2%  ✓  offshore-wind                             10 companies  (site: 100)
  [ 1469/8535]  17.2%  –  wind-farm-development                     0 companies  (site: ?)
  [ 1470/8535]  17.2%  –  small-wind-systems                        0 companies  (site: ?)
  [ 1471/8535]  17.2%  –  run-of-river                              0 companies  (site: ?)
  [ 1472/8535]  17.2%  ✓  hydropower                                10 companies  (site: 100)
  [ 1473/8535]  17.3%  –  pumped-storage                            0 companies  (site: ?)
  [ 1474/8535]  17.3%  –  micro-hydro                               0 companies  (site: ?)
  [ 1475/8535]  17.3%  –  pico-hydro                                0 companies  (site: ?)
  [ 1476/8535]  17.3%  –  biomass-energy                            0 companies  (site: ?)
  [ 1477/8535]  17.3%  –  biogas                                    0 companies  (site: ?)
  [ 1478/8535]  17.3%  –  biogas-plants                             0 companies  (site: ?)
  [ 1479/8535]  17.3%  –  agricultural-waste-energy                 0 companies  (site: ?)
  [ 1480/8535]  17.3%  –  wood-pellets                              0 companies  (site: ?)
  [ 1481/8535]  17.4%  ✓  geothermal-energy                         10 companies  (site: 100)
  [ 1482/8535]  17.4%  –  geothermal-power-plants                   0 companies  (site: ?)
  [ 1483/8535]  17.4%  –  ground-source-heat-pumps                  0 companies  (site: ?)
  [ 1484/8535]  17.4%  –  nuclear-power-plants                      0 companies  (site: ?)
  [ 1485/8535]  17.4%  ✓  nuclear-energy                            10 companies  (site: 100)
  [ 1486/8535]  17.4%  ✓  uranium                                   10 companies  (site: 9984)
  [ 1487/8535]  17.4%  ✓  nuclear-waste-management                  10 companies  (site: 100)
  [ 1488/8535]  17.4%  –  oil-gas                                   0 companies  (site: ?)
  [ 1489/8535]  17.4%  ✓  crude-oil                                 10 companies  (site: 10000)
  [ 1490/8535]  17.5%  –  lng                                       0 companies  (site: ?)
  [ 1491/8535]  17.5%  ✓  natural-gas                               10 companies  (site: 100)
  [ 1492/8535]  17.5%  –  lpg                                       0 companies  (site: ?)
  [ 1493/8535]  17.5%  –  petroleum-products                        0 companies  (site: ?)
  [ 1494/8535]  17.5%  –  refining                                  0 companies  (site: ?)
  [ 1495/8535]  17.5%  –  coal-energy                               0 companies  (site: ?)
  [ 1496/8535]  17.5%  –  thermal-power                             0 companies  (site: ?)
  [ 1497/8535]  17.5%  –  coal-gasification                         0 companies  (site: ?)
  [ 1498/8535]  17.6%  –  coal-to-liquid                            0 companies  (site: ?)
  [ 1499/8535]  17.6%  ✓  energy-storage                            10 companies  (site: 100)
  [ 1500/8535]  17.6%  ✓  battery-storage                           10 companies  (site: 100)
  [ 1501/8535]  17.6%  –  pumped-hydro-storage                      0 companies  (site: ?)
  [ 1502/8535]  17.6%  –  flywheel-storage                          0 companies  (site: ?)
  [ 1503/8535]  17.6%  –  compressed-air-storage                    0 companies  (site: ?)
  [ 1504/8535]  17.6%  ✓  hydrogen-energy                           10 companies  (site: 100)
  [ 1505/8535]  17.6%  ✓  green-hydrogen                            10 companies  (site: 100)
  [ 1506/8535]  17.6%  ✓  blue-hydrogen                             10 companies  (site: 100)
  [ 1507/8535]  17.7%  –  electrolyzers                             0 companies  (site: ?)
  [ 1508/8535]  17.7%  –  fuel-cells                                0 companies  (site: ?)
  [ 1509/8535]  17.7%  –  power-transmission                        0 companies  (site: ?)
  [ 1510/8535]  17.7%  ✓  hydrogen-storage                          10 companies  (site: 100)
  [ 1511/8535]  17.7%  –  transmission-lines                        0 companies  (site: ?)
  [ 1512/8535]  17.7%  –  substations                               0 companies  (site: ?)
  [ 1513/8535]  17.7%  –  power-grid                                0 companies  (site: ?)
  [ 1514/8535]  17.7%  ✓  power-distribution                        10 companies  (site: 10000)
  [ 1515/8535]  17.8%  ✓  smart-grid                                10 companies  (site: 100)
  [ 1516/8535]  17.8%  –  ami                                       0 companies  (site: ?)
  [ 1517/8535]  17.8%  –  meters                                    0 companies  (site: ?)
  [ 1518/8535]  17.8%  –  distribution-panels                       0 companies  (site: ?)
